subject,session,list,item,input,output,study,recall,repeat,intrusion,list_type,list_category,category,response,response_time
26,3,43,JASON BIGGS,5,17,true,true,0,false,pure,cel,cel,2,1.375
26,3,43,LEONARDO DICAPRIO,6,8,true,true,0,false,pure,cel,cel,4,1.116
26,3,43,GENE HACKMAN,7,7,true,true,0,false,pure,cel,cel,3,1.327
26,3,43,DUSTIN HOFFMAN,8,6,true,true,0,false,pure,cel,cel,2,1.461
26,3,43,ANNETTE BENING,9,n/a,true,false,0,false,pure,cel,cel,2,2.156
26,3,43,CONAN O'BRIEN,10,15,true,true,0,false,pure,cel,cel,4,1.648
26,3,43,CARROT TOP,11,n/a,true,false,0,false,pure,cel,cel,3,1.472
26,3,43,STEVE MARTIN,12,11,true,true,0,false,pure,cel,cel,4,1.172
26,3,43,KATIE COURIC,13,14,true,true,0,false,pure,cel,cel,4,2.219
26,3,43,PRINCE,14,n/a,true,false,0,false,pure,cel,cel,1,1.513
26,3,43,KEVIN SPACEY,15,n/a,true,false,0,false,pure,cel,cel,4,1.01
26,3,43,BRUCE SPRINGSTEEN,16,n/a,true,false,0,false,pure,cel,cel,3,1.56
26,3,43,REESE WITHERSPOON,17,n/a,true,false,0,false,pure,cel,cel,4,1.35
26,3,43,DEREK JETER,18,n/a,true,false,0,false,pure,cel,cel,2,1.58
26,3,43,TOM BROKAW,19,1,true,true,0,false,pure,cel,cel,2,1.813
26,3,43,RUSSELL CROWE,20,n/a,true,false,0,false,pure,cel,cel,3,1.448
26,3,43,BILL MURRAY,21,10,true,true,0,false,pure,cel,cel,4,0.721
26,3,43,RODNEY DANGERFIELD,22,9,true,true,0,false,pure,cel,cel,4,0.728
26,3,43,ANDRE3000,23,2,true,true,0,false,pure,cel,cel,1,0.853
26,3,43,PARIS HILTON,24,3,true,true,0,false,pure,cel,cel,4,0.744
26,3,44,WHITNEY HOUSTON,1,n/a,true,false,0,false,mixed,mixed,cel,2,1.815
26,3,44,CAMERON DIAZ,2,3,true,true,0,false,mixed,mixed,cel,4,0.803
26,3,44,CAMERON DIAZ,2,16,false,true,1,false,mixed,mixed,cel,4,0.803
26,3,44,WALK OF FAME,3,10,true,true,0,false,mixed,mixed,loc,3,1.478
26,3,44,TIMES SQUARE,4,11,true,true,0,false,mixed,mixed,loc,4,1.066
26,3,44,DRESSER,5,4,true,true,0,false,mixed,mixed,obj,4,0.973
26,3,44,CRADLE,6,8,true,true,0,false,mixed,mixed,obj,1,1.275
26,3,44,JODIE FOSTER,7,n/a,true,false,0,false,mixed,mixed,cel,4,1.413
26,3,44,OPRAH WINFREY,8,17,true,true,0,false,mixed,mixed,cel,2,1.166
26,3,44,OPRAH WINFREY,8,18,false,true,1,false,mixed,mixed,cel,2,1.166
26,3,44,MARGARET THATCHER,9,15,true,true,0,false,mixed,mixed,cel,2,1.601
26,3,44,REGIS PHILBIN,10,n/a,true,false,0,false,mixed,mixed,cel,2,1.512
26,3,44,CENTRAL PARK,11,12,true,true,0,false,mixed,mixed,loc,4,1.551
26,3,44,KITTY HAWK BEACH,12,14,true,true,0,false,mixed,mixed,loc,3,1.414
26,3,44,MOUNT FUJI,13,13,true,true,0,false,mixed,mixed,loc,4,0.77
26,3,44,DOOR,14,6,true,true,0,false,mixed,mixed,obj,4,1.265
26,3,44,RACKET,15,7,true,true,0,false,mixed,mixed,obj,2,2.119
26,3,44,PUMPKIN,16,n/a,true,false,0,false,mixed,mixed,obj,3,1.293
26,3,44,HANDCUFFS,17,n/a,true,false,0,false,mixed,mixed,obj,1,1.859
26,3,44,OLYMPIA,18,n/a,true,false,0,false,mixed,mixed,loc,4,1.533
26,3,44,DOME OF THE ROCK,19,n/a,true,false,0,false,mixed,mixed,loc,3,2.593
26,3,44,GATEWAY ARCH,20,n/a,true,false,0,false,mixed,mixed,loc,3,1.849
26,3,44,HAMMER,21,n/a,true,false,0,false,mixed,mixed,obj,3,1.402
26,3,44,TILE,22,n/a,true,false,0,false,mixed,mixed,obj,4,1.681
26,3,44,HALLE BERRY,23,2,true,true,0,false,mixed,mixed,cel,4,1.628
26,3,44,ALBERT EINSTEIN,24,1,true,true,0,false,mixed,mixed,cel,4,0.877
26,3,44,DRAWER,n/a,5,false,true,0,true,mixed,mixed,n/a,n/a,n/a
26,3,44,HALL OF FAME,n/a,9,false,true,0,true,mixed,mixed,n/a,n/a,n/a
26,3,45,COVENT GARDEN,1,n/a,true,false,0,false,pure,loc,loc,3,1.982
26,3,45,MOUNT KILIMANJARO,2,10,true,true,0,false,pure,loc,loc,4,1.291
26,3,45,MAYAN PYRAMID,3,11,true,true,0,false,pure,loc,loc,4,1.384
26,3,45,MAYAN PYRAMID,3,12,false,true,1,false,pure,loc,loc,4,1.384
26,3,45,MAYAN PYRAMID,3,13,false,true,2,false,pure,loc,loc,4,1.384
26,3,45,MALL OF AMERICA,4,n/a,true,false,0,false,pure,loc,loc,4,0.827
26,3,45,SALT FLATS,5,n/a,true,false,0,false,pure,loc,loc,4,1.392
26,3,45,CARLSBAD CAVERNS,6,n/a,true,false,0,false,pure,loc,loc,4,1.48
26,3,45,EASTER ISLAND,7,n/a,true,false,0,false,pure,loc,loc,4,0.824
26,3,45,SHEA STADIUM,8,n/a,true,false,0,false,pure,loc,loc,1,1.593
26,3,45,NAVAL ACADEMY CHAPEL,9,7,true,true,0,false,pure,loc,loc,3,2.08
26,3,45,SAN FRANCISCO,10,8,true,true,0,false,pure,loc,loc,4,0.82
26,3,45,MASADA,11,n/a,true,false,0,false,pure,loc,loc,4,2.398
26,3,45,HARRODS,12,n/a,true,false,0,false,pure,loc,loc,3,1.655
26,3,45,PICADILLY CIRCUS,13,n/a,true,false,0,false,pure,loc,loc,4,1.914
26,3,45,WASHINGTON MONUMENT,14,n/a,true,false,0,false,pure,loc,loc,4,1.268
26,3,45,PRADO MUSEUM,15,n/a,true,false,0,false,pure,loc,loc,4,1.742
26,3,45,NAPA VALLEY,16,9,true,true,0,false,pure,loc,loc,4,1.146
26,3,45,KREMLIN,17,3,true,true,0,false,pure,loc,loc,4,0.851
26,3,45,CORCOVADO,18,14,true,true,0,false,pure,loc,loc,4,1.768
26,3,45,CORCOVADO,18,15,false,true,1,false,pure,loc,loc,4,1.768
26,3,45,ROCKEFELLER CENTER,19,n/a,true,false,0,false,pure,loc,loc,4,0.736
26,3,45,KRONBORG CASTLE,20,5,true,true,0,false,pure,loc,loc,4,1.192
26,3,45,WINTER PALACE,21,4,true,true,0,false,pure,loc,loc,4,1.155
26,3,45,ST PAULS CATHEDRAL,22,6,true,true,0,false,pure,loc,loc,4,1.566
26,3,45,JOHN HANCOCK CENTER,23,2,true,true,0,false,pure,loc,loc,3,2.017
26,3,45,VERRAZANO NARROWS,24,1,true,true,0,false,pure,loc,loc,3,2.645
26,3,46,WHEEL,1,n/a,true,false,0,false,mixed,mixed,obj,4,1.757
26,3,46,VIOLIN,2,n/a,true,false,0,false,mixed,mixed,obj,4,1.769
26,3,46,RICHARD NIXON,3,13,true,true,0,false,mixed,mixed,cel,3,1.503
26,3,46,ROSEANNE BARR,4,14,true,true,0,false,mixed,mixed,cel,1,1.568
26,3,46,CANCUN,5,16,true,true,0,false,mixed,mixed,loc,4,1.004
26,3,46,SIERRA NEVADA,6,17,true,true,0,false,mixed,mixed,loc,3,1.539
26,3,46,HOOVER DAM,7,n/a,true,false,0,false,mixed,mixed,loc,4,1.264
26,3,46,MIKE MYERS,8,n/a,true,false,0,false,mixed,mixed,cel,4,0.728
26,3,46,BENJAMIN FRANKLIN,9,12,true,true,0,false,mixed,mixed,cel,4,1.483
26,3,46,BLUE MOSQUE,10,18,true,true,0,false,mixed,mixed,loc,4,0.999
26,3,46,LUXEMBOURG PALACE,11,10,true,true,0,false,mixed,mixed,loc,4,1.211
26,3,46,PETRONAS TOWERS,12,20,true,true,0,false,mixed,mixed,loc,4,1.886
26,3,46,ZIPLOCK BAG,13,8,true,true,0,false,mixed,mixed,obj,4,0.854
26,3,46,GLASSES,14,9,true,true,0,false,mixed,mixed,obj,4,1.468
26,3,46,DAVID HASSELHOFF,15,6,true,true,0,false,mixed,mixed,cel,4,1.94
26,3,46,ALLEN IVERSON,16,n/a,true,false,0,false,mixed,mixed,cel,1,0.789
26,3,46,CARY GRANT,17,n/a,true,false,0,false,mixed,mixed,cel,2,1.557
26,3,46,JOHN TRAVOLTA,18,3,true,true,0,false,mixed,mixed,cel,3,1.693
26,3,46,JOHN TRAVOLTA,18,15,false,true,1,false,mixed,mixed,cel,3,1.693
26,3,46,HANGER,19,7,true,true,0,false,mixed,mixed,obj,4,1.416
26,3,46,GRILL,20,4,true,true,0,false,mixed,mixed,obj,3,1.467
26,3,46,LEAF,21,n/a,true,false,0,false,mixed,mixed,obj,4,1.193
26,3,46,MAGNET,22,5,true,true,0,false,mixed,mixed,obj,3,1.255
26,3,46,SPACE NEEDLE,23,2,true,true,0,false,mixed,mixed,loc,3,0.907
26,3,46,SOHO,24,1,true,true,0,false,mixed,mixed,loc,3,2.219
26,3,46,SOHO,24,11,false,true,1,false,mixed,mixed,loc,3,2.219
26,3,46,BLUE  MOSQUE,n/a,19,false,true,0,true,mixed,mixed,n/a,n/a,n/a
26,3,47,JOHN LENNON,1,19,true,true,0,false,mixed,mixed,cel,4,1.479
26,3,47,KEANU REEVES,2,13,true,true,0,false,mixed,mixed,cel,3,1.17
26,3,47,VINCE VAUGHN,3,14,true,true,0,false,mixed,mixed,cel,1,1.402
26,3,47,BRUCE WILLIS,4,11,true,true,0,false,mixed,mixed,cel,4,0.897
26,3,47,JULIANNE MOORE,5,n/a,true,false,0,false,mixed,mixed,cel,4,1.52
26,3,47,AL GORE,6,20,true,true,0,false,mixed,mixed,cel,2,0.996
26,3,47,ST BASILS CATHEDRAL,7,n/a,true,false,0,false,mixed,mixed,loc,4,1.086
26,3,47,ROSE BOWL,8,n/a,true,false,0,false,mixed,mixed,loc,1,2.053
26,3,47,LINCOLN CENTER,9,15,true,true,0,false,mixed,mixed,loc,4,1.031
26,3,47,MOUNT VESUVIUS,10,16,true,true,0,false,mixed,mixed,loc,4,0.918
26,3,47,LIGHTER,11,6,true,true,0,false,mixed,mixed,obj,3,2.189
26,3,47,BARCODE SCANNER,12,n/a,true,false,0,false,mixed,mixed,obj,3,2.089
26,3,47,LAMP,13,7,true,true,0,false,mixed,mixed,obj,4,1.278
26,3,47,MORGAN FREEMAN,14,12,true,true,0,false,mixed,mixed,cel,3,1.343
26,3,47,HEATHER GRAHAM,15,5,true,true,0,false,mixed,mixed,cel,4,1.214
26,3,47,SOAP,16,10,true,true,0,false,mixed,mixed,obj,4,0.873
26,3,47,MOUSE,17,4,true,true,0,false,mixed,mixed,obj,4,1.637
26,3,47,CAR SEAT,18,n/a,true,false,0,false,mixed,mixed,obj,1,2.212
26,3,47,BASEBALL BAT,19,8,true,true,0,false,mixed,mixed,obj,2,1.556
26,3,47,CURTAIN,20,9,true,true,0,false,mixed,mixed,obj,4,1.719
26,3,47,UNITED NATIONS BUILDING,21,n/a,true,false,0,false,mixed,mixed,loc,3,1.68
26,3,47,FISHERMAN'S WHARF,22,2,true,true,0,false,mixed,mixed,loc,2,1.2
26,3,47,FISHERMAN'S WHARF,22,17,false,true,1,false,mixed,mixed,loc,2,1.2
26,3,47,FISHERMAN'S WHARF,22,18,false,true,2,false,mixed,mixed,loc,2,1.2
26,3,47,TOWER OF LONDON,23,3,true,true,0,false,mixed,mixed,loc,4,0.903
26,3,47,GRACELAND,24,1,true,true,0,false,mixed,mixed,loc,2,1.323
26,3,48,WHIP,1,15,true,true,0,false,pure,obj,obj,2,2.203
26,3,48,PROJECTOR,2,13,true,true,0,false,pure,obj,obj,4,2.073
26,3,48,PADLOCK,3,12,true,true,0,false,pure,obj,obj,4,1.764
26,3,48,NEWSPAPER,4,16,true,true,0,false,pure,obj,obj,4,1.008
26,3,48,CHAIR,5,14,true,true,0,false,pure,obj,obj,4,1.837
26,3,48,LANTERN,6,n/a,true,false,0,false,pure,obj,obj,3,1.615
26,3,48,BOWLING BALL,7,17,true,true,0,false,pure,obj,obj,2,1.594
26,3,48,PIN,8,18,true,true,0,false,pure,obj,obj,3,2.12
26,3,48,RAKE,9,11,true,true,0,false,pure,obj,obj,2,1.3
26,3,48,WAFFLE,10,n/a,true,false,0,false,pure,obj,obj,4,2.394
26,3,48,GUM,11,9,true,true,0,false,pure,obj,obj,4,2.082
26,3,48,PILLOW,12,8,true,true,0,false,pure,obj,obj,4,1.122
26,3,48,NEST,13,10,true,true,0,false,pure,obj,obj,2,2.778
26,3,48,UKELELE,14,n/a,true,false,0,false,pure,obj,obj,2,1.106
26,3,48,JACKET,15,n/a,true,false,0,false,pure,obj,obj,4,1.126
26,3,48,GLUE STICK,16,n/a,true,false,0,false,pure,obj,obj,4,1.145
26,3,48,BOUQUET,17,5,true,true,0,false,pure,obj,obj,4,1.34
26,3,48,TABLE,18,n/a,true,false,0,false,pure,obj,obj,4,1.636
26,3,48,CACTUS,19,4,true,true,0,false,pure,obj,obj,3,1.74
26,3,48,TOMATO,20,6,true,true,0,false,pure,obj,obj,4,1.349
26,3,48,STOCKING,21,3,true,true,0,false,pure,obj,obj,2,2.355
26,3,48,WATCH,22,7,true,true,0,false,pure,obj,obj,4,0.862
26,3,48,MAYONNAISE,23,2,true,true,0,false,pure,obj,obj,3,1.228
26,3,48,AXE,24,1,true,true,0,false,pure,obj,obj,3,1.352
27,1,1,LES INVALIDES,1,n/a,true,false,0,false,mixed,mixed,loc,2,2.886
27,1,1,KYOTO,2,8,true,true,0,false,mixed,mixed,loc,4,1.781
27,1,1,PHILADELPHIA ART MUSEUM,3,n/a,true,false,0,false,mixed,mixed,loc,3,1.414
27,1,1,SAN FRANCISCO,4,n/a,true,false,0,false,mixed,mixed,loc,3,1.52
27,1,1,VIENNA,5,5,true,true,0,false,mixed,mixed,loc,3,2.245
27,1,1,YUKON RIVER,6,3,true,true,0,false,mixed,mixed,loc,4,1.445
27,1,1,BOLT,7,7,true,true,0,false,mixed,mixed,obj,2,3.462
27,1,1,INK CARTRIDGE,8,12,true,true,0,false,mixed,mixed,obj,2,1.439
27,1,1,TWEEZERS,9,11,true,true,0,false,mixed,mixed,obj,2,2.18
27,1,1,PHONE,10,n/a,true,false,0,false,mixed,mixed,obj,3,1.852
27,1,1,MICHAEL JACKSON,11,n/a,true,false,0,false,mixed,mixed,cel,4,3.211
27,1,1,DENZEL WASHINGTON,12,9,true,true,0,false,mixed,mixed,cel,3,1.681
27,1,1,JIM CARREY,13,2,true,true,0,false,mixed,mixed,cel,4,0.949
27,1,1,ALLEN IVERSON,14,n/a,true,false,0,false,mixed,mixed,cel,3,1.259
27,1,1,NATIONAL AQUARIUM,15,6,true,true,0,false,mixed,mixed,loc,4,1.833
27,1,1,ROCK OF GIBRALTAR,16,4,true,true,0,false,mixed,mixed,loc,4,3.224
27,1,1,RECORD,17,n/a,true,false,0,false,mixed,mixed,obj,2,2.515
27,1,1,VASE,18,n/a,true,false,0,false,mixed,mixed,obj,2,2.121
27,1,1,ZIPLOCK BAG,19,n/a,true,false,0,false,mixed,mixed,obj,2,2.513
27,1,1,PUMPKIN,20,n/a,true,false,0,false,mixed,mixed,obj,2,2.354
27,1,1,JODIE FOSTER,21,n/a,true,false,0,false,mixed,mixed,cel,3,1.354
27,1,1,CHER,22,n/a,true,false,0,false,mixed,mixed,cel,2,2.099
27,1,1,DALAI LAMA,23,10,true,true,0,false,mixed,mixed,cel,2,2.398
27,1,1,JACKIE CHAN,24,1,true,true,0,false,mixed,mixed,cel,3,1.096
27,1,2,BRUCE LEE,1,5,true,true,0,false,pure,cel,cel,3,1.47
27,1,2,REESE WITHERSPOON,2,n/a,true,false,0,false,pure,cel,cel,3,1.535
27,1,2,NEWT GINGRICH,3,n/a,true,false,0,false,pure,cel,cel,2,2.074
27,1,2,AL SHARPTON,4,n/a,true,false,0,false,pure,cel,cel,2,1.857
27,1,2,RAY CHARLES,5,n/a,true,false,0,false,pure,cel,cel,3,1.99
27,1,2,FRAN DRESCHER,6,n/a,true,false,0,false,pure,cel,cel,2,1.421
27,1,2,LISA KUDROW,7,1,true,true,0,false,pure,cel,cel,4,1.299
27,1,2,DAN RATHER,8,n/a,true,false,0,false,pure,cel,cel,2,3.054
27,1,2,AUDREY TATOU,9,n/a,true,false,0,false,pure,cel,cel,2,1.484
27,1,2,STING,10,3,true,true,0,false,pure,cel,cel,2,1.096
27,1,2,SCARLETT JOHANSSON,11,n/a,true,false,0,false,pure,cel,cel,3,1.47
27,1,2,JASON ALEXANDER,12,n/a,true,false,0,false,pure,cel,cel,2,1.947
27,1,2,MARGARET THATCHER,13,n/a,true,false,0,false,pure,cel,cel,2,1.251
27,1,2,LARRY KING,14,n/a,true,false,0,false,pure,cel,cel,1,2.231
27,1,2,EMINEM,15,7,true,true,0,false,pure,cel,cel,3,1.372
27,1,2,MADONNA,16,n/a,true,false,0,false,pure,cel,cel,3,1.136
27,1,2,PIERCE BROSNAN,17,n/a,true,false,0,false,pure,cel,cel,3,1.315
27,1,2,JACK NICHOLSON,18,n/a,true,false,0,false,pure,cel,cel,3,1.148
27,1,2,DAVID BECKHAM,19,n/a,true,false,0,false,pure,cel,cel,2,2.378
27,1,2,BRITNEY SPEARS,20,8,true,true,0,false,pure,cel,cel,3,1.319
27,1,2,STEVEN SPIELBERG,21,n/a,true,false,0,false,pure,cel,cel,4,1.854
27,1,2,RODNEY DANGERFIELD,22,4,true,true,0,false,pure,cel,cel,2,2.268
27,1,2,PETER O'TOOLE,23,n/a,true,false,0,false,pure,cel,cel,3,2.319
27,1,2,COURTENEY COX,24,2,true,true,0,false,pure,cel,cel,3,1.481
27,1,2,CHER,n/a,6,false,true,0,true,pure,cel,n/a,n/a,n/a
27,1,2,CHER,n/a,6,false,true,0,true,pure,cel,n/a,n/a,n/a
27,1,3,BAVARIAN CASTLE,1,8,true,true,0,false,mixed,mixed,loc,3,1.678
27,1,3,VICTORIA FALLS,2,7,true,true,0,false,mixed,mixed,loc,3,1.817
27,1,3,ROSEANNE BARR,3,n/a,true,false,0,false,mixed,mixed,cel,1,2.822
27,1,3,MEG RYAN,4,n/a,true,false,0,false,mixed,mixed,cel,3,1.45
27,1,3,SLIPPERS,5,n/a,true,false,0,false,mixed,mixed,obj,3,2.173
27,1,3,CRAYONS,6,n/a,true,false,0,false,mixed,mixed,obj,2,2.218
27,1,3,SIENA,7,6,true,true,0,false,mixed,mixed,loc,2,2.557
27,1,3,POMPEI,8,n/a,true,false,0,false,mixed,mixed,loc,4,1.303
27,1,3,WAILING WALL,9,5,true,true,0,false,mixed,mixed,loc,3,1.388
27,1,3,CHARLIZE THERON,10,n/a,true,false,0,false,mixed,mixed,cel,3,1.069
27,1,3,DOLLY PARTON,11,n/a,true,false,0,false,mixed,mixed,cel,1,1.394
27,1,3,BRUCE SPRINGSTEEN,12,n/a,true,false,0,false,mixed,mixed,cel,2,2.458
27,1,3,LIGHTBULB,13,n/a,true,false,0,false,mixed,mixed,obj,4,1.349
27,1,3,WATER GUN,14,n/a,true,false,0,false,mixed,mixed,obj,2,1.851
27,1,3,CACTUS,15,n/a,true,false,0,false,mixed,mixed,obj,2,1.656
27,1,3,WIMBLEDON,16,n/a,true,false,0,false,mixed,mixed,loc,3,2.479
27,1,3,WESTMINSTER ABBEY,17,n/a,true,false,0,false,mixed,mixed,loc,3,1.579
27,1,3,KITTY HAWK BEACH,18,n/a,true,false,0,false,mixed,mixed,loc,2,2.205
27,1,3,RICHARD NIXON,19,n/a,true,false,0,false,mixed,mixed,cel,1,1.93
27,1,3,JERRY SEINFELD,20,n/a,true,false,0,false,mixed,mixed,cel,1,2.445
27,1,3,SAMUEL L JACKSON,21,1,true,true,0,false,mixed,mixed,cel,3,1.723
27,1,3,BARCODE SCANNER,22,3,true,true,0,false,mixed,mixed,obj,3,2.714
27,1,3,BOWLING BALL,23,4,true,true,0,false,mixed,mixed,obj,2,2.82
27,1,3,STAPLE REMOVER,24,2,true,true,0,false,mixed,mixed,obj,3,1.92
27,1,4,BRYCE CANYON,1,5,true,true,0,false,mixed,mixed,loc,3,1.72
27,1,4,DEVIL'S TOWER,2,6,true,true,0,false,mixed,mixed,loc,4,1.267
27,1,4,ROCKEFELLER CENTER,3,n/a,true,false,0,false,mixed,mixed,loc,3,2.228
27,1,4,EASTER ISLAND,4,n/a,true,false,0,false,mixed,mixed,loc,4,1.14
27,1,4,MOUNT RAINIER,5,n/a,true,false,0,false,mixed,mixed,loc,3,1.407
27,1,4,LUXEMBOURG PALACE,6,n/a,true,false,0,false,mixed,mixed,loc,2,2.004
27,1,4,KEIRA KNIGHTLEY,7,n/a,true,false,0,false,mixed,mixed,cel,4,0.933
27,1,4,QUEEN LATIFAH,8,n/a,true,false,0,false,mixed,mixed,cel,4,1.445
27,1,4,HALLE BERRY,9,n/a,true,false,0,false,mixed,mixed,cel,3,1.19
27,1,4,STEPHEN COLBERT,10,n/a,true,false,0,false,mixed,mixed,cel,2,1.697
27,1,4,BOB SAGET,11,n/a,true,false,0,false,mixed,mixed,cel,3,1.87
27,1,4,RICKY MARTIN,12,n/a,true,false,0,false,mixed,mixed,cel,1,2.222
27,1,4,BRICK,13,n/a,true,false,0,false,mixed,mixed,obj,n/a,3.5
27,1,4,SMART CAR,14,n/a,true,false,0,false,mixed,mixed,obj,3,2.265
27,1,4,BRUSH,15,n/a,true,false,0,false,mixed,mixed,obj,2,1.407
27,1,4,WALL STREET,16,n/a,true,false,0,false,mixed,mixed,loc,2,2.001
27,1,4,KOREAN WAR MEMORIAL,17,n/a,true,false,0,false,mixed,mixed,loc,3,1.867
27,1,4,CD,18,n/a,true,false,0,false,mixed,mixed,obj,4,1.855
27,1,4,SINK,19,3,true,true,0,false,mixed,mixed,obj,4,1.264
27,1,4,BASEBALL BAT,20,n/a,true,false,0,false,mixed,mixed,obj,2,1.712
27,1,4,LIGHTER,21,n/a,true,false,0,false,mixed,mixed,obj,2,1.639
27,1,4,TOILET SEAT,22,4,true,true,0,false,mixed,mixed,obj,4,1.556
27,1,4,JACKIE KENNEDY,23,1,true,true,0,false,mixed,mixed,cel,3,1.666
27,1,4,HULK HOGAN,24,2,true,true,0,false,mixed,mixed,cel,2,1.432
27,1,5,VENICE,1,4,true,true,0,false,pure,loc,loc,3,1.666
27,1,5,SAN ANDREAS,2,n/a,true,false,0,false,pure,loc,loc,4,1.65
27,1,5,ST MARKS BASILICA,3,n/a,true,false,0,false,pure,loc,loc,3,1.546
27,1,5,LENIN MAUSOLEUM,4,8,true,true,0,false,pure,loc,loc,3,1.823
27,1,5,HONG KONG,5,n/a,true,false,0,false,pure,loc,loc,3,1.764
27,1,5,TREVI FOUNTAIN,6,3,true,true,0,false,pure,loc,loc,3,1.36
27,1,5,FORBIDDEN CITY,7,9,true,true,0,false,pure,loc,loc,4,1.444
27,1,5,MALL OF AMERICA,8,n/a,true,false,0,false,pure,loc,loc,4,1.993
27,1,5,CLIFF PALACE,9,10,true,true,0,false,pure,loc,loc,4,1.242
27,1,5,SPACE NEEDLE,10,n/a,true,false,0,false,pure,loc,loc,3,1.981
27,1,5,MECCA,11,n/a,true,false,0,false,pure,loc,loc,3,1.479
27,1,5,BRITISH MUSEUM,12,n/a,true,false,0,false,pure,loc,loc,3,1.383
27,1,5,GETTYSBURG,13,n/a,true,false,0,false,pure,loc,loc,3,1.981
27,1,5,CANCUN,14,n/a,true,false,0,false,pure,loc,loc,3,1.824
27,1,5,SHANGHAI,15,n/a,true,false,0,false,pure,loc,loc,3,1.407
27,1,5,INDEPENDENCE HALL,16,n/a,true,false,0,false,pure,loc,loc,3,1.583
27,1,5,ARC DE TRIOMPHE,17,6,true,true,0,false,pure,loc,loc,3,1.443
27,1,5,MONTICELLO,18,n/a,true,false,0,false,pure,loc,loc,2,1.673
27,1,5,SOHO,19,5,true,true,0,false,pure,loc,loc,3,2.034
27,1,5,UNITED NATIONS BUILDING,20,n/a,true,false,0,false,pure,loc,loc,2,1.246
27,1,5,MASADA,21,11,true,true,0,false,pure,loc,loc,2,1.975
27,1,5,VIETNAM MEMORIAL,22,n/a,true,false,0,false,pure,loc,loc,3,1.859
27,1,5,TRAFALGAR SQUARE,23,2,true,true,0,false,pure,loc,loc,3,1.562
27,1,5,TRAFALGAR SQUARE,23,7,false,true,1,false,pure,loc,loc,3,1.562
27,1,5,ATLANTIC CITY,24,1,true,true,0,false,pure,loc,loc,3,1.571
27,1,5,BASILICA,n/a,13,false,true,0,true,pure,loc,n/a,n/a,n/a
27,1,5,ST PETERS,n/a,12,false,true,0,true,pure,loc,n/a,n/a,n/a
27,1,6,SPRAY PAINT,1,n/a,true,false,0,false,pure,obj,obj,2,1.213
27,1,6,MICROPHONE,2,n/a,true,false,0,false,pure,obj,obj,3,1.475
27,1,6,BELL,3,n/a,true,false,0,false,pure,obj,obj,3,1.801
27,1,6,CIGARETTE,4,n/a,true,false,0,false,pure,obj,obj,3,1.712
27,1,6,PILL,5,4,true,true,0,false,pure,obj,obj,3,1.494
27,1,6,EMERALD,6,n/a,true,false,0,false,pure,obj,obj,2,1.323
27,1,6,WAFFLE,7,7,true,true,0,false,pure,obj,obj,3,1.528
27,1,6,KETCHUP,8,n/a,true,false,0,false,pure,obj,obj,4,2.42
27,1,6,ARMCHAIR,9,5,true,true,0,false,pure,obj,obj,4,1.284
27,1,6,DRILL,10,n/a,true,false,0,false,pure,obj,obj,2,1.878
27,1,6,KEYCHAIN,11,n/a,true,false,0,false,pure,obj,obj,4,1.679
27,1,6,ICE,12,n/a,true,false,0,false,pure,obj,obj,4,1.361
27,1,6,SCISSORS,13,n/a,true,false,0,false,pure,obj,obj,4,1.458
27,1,6,STOP SIGN,14,n/a,true,false,0,false,pure,obj,obj,4,1.785
27,1,6,HAT,15,3,true,true,0,false,pure,obj,obj,3,1.767
27,1,6,JOYSTICK,16,n/a,true,false,0,false,pure,obj,obj,2,1.464
27,1,6,THERMOMETER,17,8,true,true,0,false,pure,obj,obj,2,1.977
27,1,6,CURTAIN,18,n/a,true,false,0,false,pure,obj,obj,4,1.269
27,1,6,BACKPACK,19,n/a,true,false,0,false,pure,obj,obj,4,1.352
27,1,6,LADLE,20,9,true,true,0,false,pure,obj,obj,3,1.67
27,1,6,KLEENEX,21,2,true,true,0,false,pure,obj,obj,3,1.329
27,1,6,TABLE,22,6,true,true,0,false,pure,obj,obj,4,1.393
27,1,6,SATELLITE DISH,23,n/a,true,false,0,false,pure,obj,obj,3,1.999
27,1,6,DEODORANT,24,1,true,true,0,false,pure,obj,obj,4,1.324
27,1,7,MOUNT BLANC,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.686
27,1,7,LIBRARY OF CONGRESS,2,n/a,true,false,0,false,mixed,mixed,loc,2,1.279
27,1,7,FREDDIE MERCURY,3,n/a,true,false,0,false,mixed,mixed,cel,2,1.612
27,1,7,ANTONIO BANDERAS,4,n/a,true,false,0,false,mixed,mixed,cel,4,0.901
27,1,7,JOHN WAYNE,5,n/a,true,false,0,false,mixed,mixed,cel,3,2.455
27,1,7,BANNER,6,n/a,true,false,0,false,mixed,mixed,obj,3,1.894
27,1,7,WINDOW,7,n/a,true,false,0,false,mixed,mixed,obj,4,0.848
27,1,7,JOHN HANCOCK CENTER,8,n/a,true,false,0,false,mixed,mixed,loc,2,2.387
27,1,7,SPHINX,9,n/a,true,false,0,false,mixed,mixed,loc,4,0.943
27,1,7,DREW BARRYMORE,10,3,true,true,0,false,mixed,mixed,cel,1,2.623
27,1,7,MICHAEL JORDAN,11,4,true,true,0,false,mixed,mixed,cel,4,0.994
27,1,7,STAMP,12,n/a,true,false,0,false,mixed,mixed,obj,3,1.644
